ADT-HURSAT SID ,ALT SID IBTrACS,ATCF ID   ,Names and sources in IBTrACS
2015013S18038  ,               ,bsh062015 ,CHEDZA[jtwc_sh] = CHEDZA[reunion]
2015020S12208  ,               ,bsh072015 ,NIKO[jtwc_sh] = NIKO[nadi] = NIKO[wellington]
2015024S11090  ,               ,bsh082015 ,DIAMONDRA[jtwc_sh] = DIAMONDRA[reunion]
2015024S15078  ,               ,bsh092015 ,EUNICE[jtwc_sh] = EUNICE[reunion]
2015030S16161  ,               ,bsh102015 ,OLA[jtwc_sh] = OLA[nadi] = OLA[wellington]
2015036S20038  ,               ,bsh112015 ,FUNDI[jtwc_sh] = FUNDI[reunion]
2015038N08158  ,               ,bwp022015 ,HIGOS[jtwc_wp] = HIGOS[tokyo] = HIGOS[cma] = HIGOS[hko] = HIGOS[kma]
2015047S12142  ,               ,bsh122015 ,LAM[jtwc_sh] = LAM[bom]
2015047S15152  ,               ,bsh132015 ,MARCIA[jtwc_sh] = MARCIA[bom]
2015050S11094  ,               ,bsh142015 ,GLENDA[jtwc_sh] = GLENDA[reunion]
2015063S14042  ,               ,bsh152015 ,FIFTEEN[jtwc_sh]
2015064S14052  ,               ,bsh162015 ,HALIBA[jtwc_sh] = HALIBA[reunion]
2015066S08170  ,               ,bsh172015 ,PAM[jtwc_sh] = PAM[nadi] = PAM[wellington]
2015068S12151  ,               ,bsh182015 ,NATHAN[jtwc_sh] = NATHAN[bom]
2015068S14113  ,               ,bsh192015 ,OLWYN[jtwc_sh] = OLWYN[bom]
2015069N04173  ,               ,bwp032015 ,BAVI[jtwc_wp] = BAVI[tokyo] = BAVI[cma] = BAVI[hko] = BAVI[kma]
2015079S15182  ,               ,bsh202015 ,REUBEN[jtwc_sh] = REUBEN[nadi] = REUBEN[wellington]
2015085N06162  ,               ,bwp042015 ,MAYSAK[jtwc_wp] = MAYSAK[tokyo] = MAYSAK[cma] = MAYSAK[hko] = MAYSAK[kma]
2015092N06161  ,               ,bwp052015 ,HAISHEN[jtwc_wp] = HAISHEN[tokyo] = HAISHEN[cma] = HAISHEN[hko] = HAISHEN[kma]
2015092S18074  ,               ,bsh222015 ,JOALANE[jtwc_sh] = JOALANE[reunion]
2015094S10087  ,               ,bsh212015 ,IKOLA[jtwc_sh] = IKOLA[bom] = IKOLA[reunion]
2015099S13163  ,               ,bsh232015 ,SOLO[jtwc_sh] = SOLO[nadi]
2015117S12115  ,               ,bsh242015 ,QUANG[jtwc_sh] = QUANG[bom]
2015122N07144  ,               ,bwp062015 ,NOUL[jtwc_wp] = NOUL[tokyo] = NOUL[cma] = NOUL[hko] = NOUL[kma]
2015126N27281  ,               ,bal012015 ,ANA[hurdat_atl] = bal012015[atcf]
2015127N04158  ,               ,bwp072015 ,DOLPHIN[jtwc_wp] = DOLPHIN[tokyo] = DOLPHIN[cma] = DOLPHIN[hko] = DOLPHIN[kma]
2015148N11250  ,               ,bep012015 ,ANDRES[hurdat_epa] = bep012015[atcf]
2015152N12258  ,               ,bep022015 ,BLANCA[hurdat_epa] = bep022015[atcf]
2015157N13069  ,               ,bio012015 ,ASHOBAA[jtwc_io] = UNNAMED[newdelhi]
2015162N12262  ,               ,bep032015 ,CARLOS[hurdat_epa] = bep032015[atcf]
2015167N27266  ,               ,bal022015 ,BILL[hurdat_atl] = bal022015[atcf]
2015171N15112  ,               ,bwp082015 ,KUJIRA[jtwc_wp] = KUJIRA[tokyo] = KUJIRA[cma] = KUJIRA[hko] = KUJIRA[kma]
2015171N18086  ,               ,none      ,UNNAMED[newdelhi]
2015173N20067  ,               ,none      ,UNNAMED[newdelhi]
2015180N09160  ,               ,bwp092015 ,CHAN-HOM[jtwc_wp] = CHAN-HOM[tokyo] = CHAN-HOM[cma] = CHAN-HOM[hko] = CHAN-HOM[kma]
2015180S04163  ,               ,bsh252015 ,RAQUEL[jtwc_sh] = RAQUEL[bom]
2015183N13130  ,               ,bwp102015 ,LINFA[jtwc_wp] = LINFA[tokyo] = LINFA[cma] = LINFA[hko] = LINFA[kma]
2015184N08172  ,               ,bwp112015 ,NANGKA[jtwc_wp] = NANGKA[tokyo] = NANGKA[cma] = NANGKA[hko] = NANGKA[kma]
2015188N08194  ,               ,bcp012015 ,HALOLA[hurdat_epa] = HALOLA[jtwc_cp] = HALOLA[tokyo] = HALOLA[cma] = HALOLA[hko] = HALOLA[kma] = bcp012015[atcf]
2015189N13223  ,               ,bep042015 ,ELA[hurdat_epa] = bep042015[atcf]
2015190N12210  ,               ,bcp022015 ,IUNE[hurdat_epa] = bcp022015[atcf]
2015191N23085  ,               ,none      ,UNNAMED[newdelhi]
2015192N11263  ,               ,bep052015 ,DOLORES[hurdat_epa] = bep052015[atcf]
2015193N35285  ,               ,bal032015 ,CLAUDETTE[hurdat_atl] = bal032015[atcf]
2015194N13235  ,               ,bep062015 ,ENRIQUE[hurdat_epa] = bep062015[atcf]
2015203N16126  ,               ,bwp122015 ,TWELVE[jtwc_wp] = UNNAMED[cma]
2015204N16247  ,               ,bep072015 ,FELICIA[hurdat_epa] = bep072015[atcf]
2015207N22091  ,               ,bio022015 ,KOMEN[jtwc_io] = KOMEN[newdelhi]
2015209N07248  ,               ,bep092015 ,GUILLERMO[hurdat_epa] = bep092015[atcf]
2015209N15236  ,               ,bep082015 ,EIGHT[hurdat_epa] = bep082015[atcf]
2015209N26072  ,               ,none      ,UNNAMED[newdelhi]
2015211N13162  ,               ,bwp132015 ,SOUDELOR[jtwc_wp] = SOUDELOR[tokyo] = SOUDELOR[cma] = SOUDELOR[hko] = SOUDELOR[kma]
2015213N29146  ,               ,bwp142015 ,FOURTEEN[jtwc_wp]
2015213S08169  ,               ,bsh012016 ,ONE[jtwc_sh]
2015216N23081  ,               ,none      ,UNNAMED[newdelhi]
2015218N12231  ,               ,bep102015 ,HILDA[hurdat_epa] = bep102015[atcf]
2015218N18149  ,               ,bwp152015 ,MOLAVE[jtwc_wp] = MOLAVE[tokyo] = MOLAVE[cma] = MOLAVE[hko] = MOLAVE[kma]
2015226N12151  ,               ,bwp162015 ,GONI[jtwc_wp] = GONI[tokyo] = GONI[cma] = GONI[hko] = GONI[kma]
2015226N15164  ,               ,bwp172015 ,ATSANI[jtwc_wp] = ATSANI[tokyo] = ATSANI[cma] = ATSANI[hko] = ATSANI[kma]
2015228N17247  ,               ,bep112015 ,ELEVEN[hurdat_epa] = bep112015[atcf]
2015229N08212  ,               ,bcp032015 ,KILO[hurdat_epa] = KILO[jtwc_cp] = KILO[tokyo] = KILO[cma] = KILO[hko] = KILO[kma] = bcp032015[atcf]
2015229N10331  ,               ,bal042015 ,DANNY[hurdat_atl] = bal042015[atcf]
2015231N13183  ,               ,bcp042015 ,LOKE[hurdat_epa] = bcp042015[atcf]
2015236N12231  ,               ,bep122015 ,IGNACIO[hurdat_epa] = bep122015[atcf]
2015237N14315  ,               ,bal052015 ,ERIKA[hurdat_atl] = bal052015[atcf]
2015238N10255  ,               ,bep132015 ,JIMENA[hurdat_epa] = bep132015[atcf]
2015242N12343  ,               ,bal062015 ,FRED[hurdat_atl] = bal062015[atcf]
2015244N12248  ,               ,bep142015 ,KEVIN[hurdat_epa] = bep142015[atcf]
2015248N10256  ,               ,bep152015 ,LINDA[hurdat_epa] = bep152015[atcf]
2015248N12337  ,               ,bal072015 ,GRACE[hurdat_atl] = bal072015[atcf]
2015249N18142  ,               ,bwp182015 ,ETAU[jtwc_wp] = ETAU[tokyo] = ETAU[cma] = ETAU[hko] = ETAU[kma]
2015251N31298  ,               ,bal082015 ,HENRI[hurdat_atl] = bal082015[atcf]
2015256N16113  ,               ,bwp192015 ,VAMCO[jtwc_wp] = VAMCO[tokyo] = VAMCO[cma] = VAMCO[hko] = VAMCO[kma]
2015257N14152  ,               ,bwp202015 ,KROVANH[jtwc_wp] = KROVANH[tokyo] = KROVANH[cma] = KROVANH[hko] = KROVANH[kma]
2015258N12320  ,               ,bal092015 ,NINE[hurdat_atl] = bal092015[atcf]
2015259N09336  ,               ,bal102015 ,IDA[hurdat_atl] = bal102015[atcf]
2015259N20084  ,               ,none      ,UNNAMED[newdelhi]
2015260N12187  ,               ,bcp052015 ,MALIA[hurdat_epa] = bcp052015[atcf]
2015263N14148  ,               ,bwp212015 ,DUJUAN[jtwc_wp] = DUJUAN[tokyo] = DUJUAN[cma] = DUJUAN[hko] = DUJUAN[kma]
2015264N24246  ,               ,bep162015 ,SIXTEEN[hurdat_epa] = bep162015[atcf]
2015266N11214  ,               ,bcp062015 ,NIALA[hurdat_epa] = bcp062015[atcf]
2015270N13257  ,               ,bep172015 ,MARTY[hurdat_epa] = bep172015[atcf]
2015270N27291  ,               ,bal112015 ,JOAQUIN[hurdat_atl] = bal112015[atcf]
2015273N12130  ,               ,bwp222015 ,MUJIGAE[jtwc_wp] = MUJIGAE[tokyo] = MUJIGAE[cma] = MUJIGAE[hko] = MUJIGAE[kma]
2015274N13201  ,               ,bcp072015 ,OHO[hurdat_epa] = bcp072015[atcf]
2015274N17167  ,               ,bwp232015 ,CHOI-WAN[jtwc_wp] = CHOI-WAN[tokyo] = CHOI-WAN[cma] = CHOI-WAN[hko] = CHOI-WAN[kma]
2015275N13187  ,               ,bcp082015 ,EIGHT[hurdat_epa] = bcp082015[atcf]
2015280N13071  ,               ,bio032015 ,THREE[jtwc_io] = UNNAMED[newdelhi]
2015282N11230  ,               ,bep182015 ,NORA[hurdat_epa] = bep182015[atcf]
2015285N14151  ,               ,bwp242015 ,KOPPU[jtwc_wp] = KOPPU[tokyo] = KOPPU[cma] = KOPPU[hko] = KOPPU[kma]
2015286N12163  ,               ,bwp252015 ,CHAMPI[jtwc_wp] = CHAMPI[tokyo] = CHAMPI[cma] = CHAMPI[hko] = CHAMPI[kma]
2015286S10175  ,               ,bsh022016 ,TWO[jtwc_sh]
2015288N10243  ,               ,bep192015 ,OLAF[hurdat_epa] = bep192015[atcf]
2015293N13266  ,               ,bep202015 ,PATRICIA[hurdat_epa] = bep202015[atcf]
2015293N16164  ,               ,bwp262015 ,TWENTYSIX[jtwc_wp]
2015301N11065  ,               ,bio042015 ,CHAPALA[jtwc_io] = CHAPALA[newdelhi]
2015309N14067  ,               ,bio052015 ,MEGH[jtwc_io] = MEGH[newdelhi]
2015312N11084  ,               ,none      ,UNNAMED[newdelhi]
2015313N22289  ,               ,bal122015 ,KATE[hurdat_atl] = bal122015[atcf]
2015321N04164  ,               ,bwp272015 ,IN-FA[jtwc_wp] = IN-FA[tokyo] = IN-FA[cma] = IN-FA[hko] = IN-FA[kma]
2015322N13253  ,               ,bep212015 ,RICK[hurdat_epa] = bep212015[atcf]
2015323S05080  ,               ,bsh032016 ,ANNABELLE[jtwc_sh] = ANNABELLE[reunion]
2015328N11260  ,               ,bep222015 ,SANDRA[hurdat_epa] = bep222015[atcf]
2015330S10178  ,               ,bsh042016 ,TUNI[jtwc_sh] = TUNI[nadi]
2015342S09079  ,               ,bsh052016 ,BOHALE[jtwc_sh] = BOHALE[reunion]
2015344N07145  ,               ,bwp282015 ,MELOR[jtwc_wp] = MELOR[tokyo] = MELOR[cma] = MELOR[hko] = MELOR[kma]
2015348N04146  ,               ,bwp292015 ,TWENTYNINE[jtwc_wp] = UNNAMED[cma]
2015355S16136  ,               ,none      ,UNNAMED[bom]
2015362N01179  ,               ,bcp092015 ,NINE[hurdat_epa] = bcp092015[atcf]
2015364S09190  ,               ,bsh062016 ,ULA[jtwc_sh] = ULA[nadi] = ULA[wellington]
2016006N02188  ,               ,bcp012016 ,PALI[hurdat_epa] = bcp012016[atcf]
2016007N27285  ,               ,bal012016 ,ALEX[hurdat_atl] = bal012016[atcf]
2016014S13195  ,               ,bsh072016 ,VICTOR[jtwc_sh] = VICTOR[nadi]
2016020S14078  ,               ,bsh082016 ,CORENTIN[jtwc_sh] = CORENTIN[reunion]
2016027S13119  ,               ,bsh092016 ,STAN[jtwc_sh] = STAN[bom]
2016039S14061  ,               ,bsh102016 ,DAYA[jtwc_sh] = DAYA[reunion]
2016040S16155  ,               ,bsh122016 ,TATIANA[jtwc_sh] = TATIANA[bom]
2016041S14170  ,               ,bsh112016 ,WINSTON[jtwc_sh] = WINSTON[nadi] = WINSTON[wellington]
2016042S10094  ,               ,bsh132016 ,URIAH[jtwc_sh] = URIAH[bom] = URIAH[reunion]
2016055S15202  ,               ,bsh142016 ,YALO[jtwc_sh] = YALO[nadi]
2016074S16137  ,               ,bsh162016 ,SIXTEEN[jtwc_sh] = UNNAMED[bom]
2016075S11087  ,               ,bsh152016 ,EMERAUDE[jtwc_sh] = EMERAUDE[reunion]
2016087S13073  ,               ,bsh172016 ,SEVENTEEN[jtwc_sh] = 0720152016[reunion]
2016095S13162  ,               ,bsh182016 ,ZENA[jtwc_sh] = ZENA[nadi]
2016102S12074  ,               ,bsh192016 ,FANTALA[jtwc_sh] = FANTALA[reunion]
2016108S17181  ,               ,bsh202016 ,AMOS[jtwc_sh] = AMOS[nadi]
2016138N10081  ,               ,bio012016 ,ROANU[jtwc_io] = ROANU[newdelhi]
2016147N18115  ,               ,bwp012016 ,bwp012016[jtwc_wp] = UNNAMED[cma] = TD0526[hko]
2016148N27288  ,               ,bal022016 ,BONNIE[hurdat_atl] = bal022016[atcf]
2016158N13261  ,               ,bep012016 ,ONE[hurdat_epa] = bep012016[atcf]
2016158N22272  ,               ,bal032016 ,COLIN[hurdat_atl] = bal032016[atcf]
2016171N19268  ,               ,bal042016 ,DANIELLE[hurdat_atl] = bal042016[atcf]
2016178N22068  ,               ,bio022016 ,TWO[jtwc_io] = UNNAMED[newdelhi]
2016183N13246  ,               ,bep022016 ,AGATHA[hurdat_epa] = bep022016[atcf]
2016185N08145  ,               ,bwp022016 ,NEPARTAK[jtwc_wp] = NEPARTAK[tokyo] = NEPARTAK[cma] = NEPARTAK[hko] = NEPARTAK[kma]
2016185N11253  ,               ,bep032016 ,BLAS[hurdat_epa] = bep032016[atcf]
2016188N12254  ,               ,bep042016 ,CELIA[hurdat_epa] = bep042016[atcf]
2016194N15255  ,               ,bep052016 ,DARBY[hurdat_epa] = bep052016[atcf]
2016195S06076  ,               ,bsh012017 ,ABELA[jtwc_sh] = ABELA[reunion]
2016197N14256  ,               ,bep062016 ,ESTELLE[hurdat_epa] = bep062016[atcf]
2016199N18131  ,               ,bwp032016 ,THREE[jtwc_wp] = UNNAMED[cma]
2016203N10249  ,               ,bep082016 ,GEORGETTE[hurdat_epa] = bep082016[atcf]
2016203N13259  ,               ,bep072016 ,FRANK[hurdat_epa] = bep072016[atcf]
2016205N25152  ,               ,bwp042016 ,LUPIT[jtwc_wp] = LUPIT[tokyo] = LUPIT[cma] = LUPIT[hko] = LUPIT[kma]
2016207N17116  ,               ,bwp052016 ,MIRINAE[jtwc_wp] = MIRINAE[tokyo] = MIRINAE[cma] = MIRINAE[hko] = MIRINAE[kma]
2016211N11128  ,               ,bwp062016 ,NIDA[jtwc_wp] = NIDA[tokyo] = NIDA[cma] = NIDA[hko] = NIDA[kma]
2016214N15240  ,               ,bep092016 ,HOWARD[hurdat_epa] = bep092016[atcf]
2016215N16283  ,               ,bal052016 ,EARL[hurdat_atl] = bal052016[atcf]
2016216N14243  ,               ,bep102016 ,IVETTE[hurdat_epa] = bep102016[atcf]
2016216N17149  ,               ,bwp072016 ,OMAIS[jtwc_wp] = OMAIS[tokyo] = OMAIS[cma] = OMAIS[hko] = OMAIS[kma]
2016220N18258  ,               ,bep112016 ,JAVIER[hurdat_epa] = bep112016[atcf]
2016221N19163  ,               ,bwp082016 ,CONSON[jtwc_wp] = CONSON[tokyo] = CONSON[cma] = CONSON[hko] = CONSON[kma]
2016222N22089  ,               ,none      ,UNNAMED[newdelhi]
2016225N16138  ,               ,bwp092016 ,CHANTHU[jtwc_wp] = CHANTHU[tokyo] = CHANTHU[cma] = CHANTHU[hko] = CHANTHU[kma]
2016228N22117  ,               ,bwp112016 ,DIANMU[jtwc_wp] = DIANMU[tokyo] = DIANMU[cma] = DIANMU[hko] = DIANMU[kma]
2016230N12254  ,               ,bep122016 ,KAY[hurdat_epa] = bep122016[atcf]
2016230N12328  ,               ,bal062016 ,FIONA[hurdat_atl] = bal062016[atcf]
2016230N15138  ,               ,bwp102016 ,MINDULLE[jtwc_wp] = MINDULLE[tokyo] = MINDULLE[cma] = MINDULLE[hko] = MINDULLE[kma]
2016230N21089  ,               ,none      ,UNNAMED[newdelhi]
2016230N25160  ,               ,bwp122016 ,LIONROCK[jtwc_wp] = LIONROCK[tokyo] = LIONROCK[cma] = LIONROCK[hko] = LIONROCK[kma]
2016232N22153  ,               ,bwp132016 ,KOMPASU[jtwc_wp] = KOMPASU[tokyo] = KOMPASU[cma] = KOMPASU[hko] = KOMPASU[kma]
2016235N11341  ,               ,bal072016 ,GASTON[hurdat_atl] = bal072016[atcf]
2016236N13146  ,               ,bwp142016 ,FOURTEEN[jtwc_wp]
2016237N14253  ,               ,bep132016 ,LESTER[hurdat_epa] = bep132016[atcf]
2016240N13224  ,               ,bep142016 ,MADELINE[hurdat_epa] = bep142016[atcf]
2016240N31295  ,               ,bal082016 ,EIGHT[hurdat_atl] = bal082016[atcf]
2016242N24279  ,               ,bal092016 ,HERMINE[hurdat_atl] = bal092016[atcf]
2016244N21123  ,               ,bwp152016 ,NAMTHEUN[jtwc_wp] = NAMTHEUN[tokyo] = NAMTHEUN[cma] = NAMTHEUN[hko] = NAMTHEUN[kma]
2016248N15255  ,               ,bep152016 ,NEWTON[hurdat_epa] = bep152016[atcf]
2016250N25125  ,               ,none      ,MALOU[tokyo] = MALOU[cma] = MALOU[hko] = MALOU[kma]
2016253N13144  ,               ,bwp162016 ,MERANTI[jtwc_wp] = MERANTI[tokyo] = MERANTI[cma] = MERANTI[hko] = MERANTI[kma]
2016253N26152  ,               ,bwp172016 ,SEVENTEEN[jtwc_wp]
2016255N12114  ,               ,bwp192016 ,RAI[jtwc_wp] = RAI[tokyo] = RAI[cma] = RAI[hko] = RAI[kma]
2016255N12247  ,               ,bep162016 ,ORLENE[hurdat_epa] = bep162016[atcf]
2016256N12146  ,               ,bwp182016 ,MALAKAS[jtwc_wp] = MALAKAS[tokyo] = MALAKAS[cma] = MALAKAS[hko] = MALAKAS[kma]
2016256N20312  ,               ,bal102016 ,IAN[hurdat_atl] = bal102016[atcf]
2016257N13341  ,               ,bal122016 ,KARL[hurdat_atl] = bal122016[atcf]
2016257N27280  ,               ,bal112016 ,JULIA[hurdat_atl] = bal112016[atcf]
2016262N16251  ,               ,bep172016 ,PAINE[hurdat_epa] = bep172016[atcf]
2016263N13333  ,               ,bal132016 ,LISA[hurdat_atl] = bal132016[atcf]
2016265N10150  ,               ,bwp202016 ,MEGI[jtwc_wp] = MEGI[tokyo] = MEGI[cma] = MEGI[hko] = MEGI[kma]
2016269N15165  ,               ,bwp212016 ,CHABA[jtwc_wp] = CHABA[tokyo] = CHABA[cma] = CHABA[hko] = CHABA[kma]
2016270N12223  ,               ,bep192016 ,ULIKA[hurdat_epa] = bep192016[atcf]
2016270N15240  ,               ,bep182016 ,ROSLYN[hurdat_epa] = bep182016[atcf]
2016273N13300  ,               ,bal142016 ,MATTHEW[hurdat_atl] = bal142016[atcf]
2016277S30044  ,               ,none      ,BRANSBY[reunion]
2016278N16181  ,               ,bwp232016 ,SONGDA[jtwc_wp] = SONGDA[tokyo] = SONGDA[cma] = SONGDA[hko] = SONGDA[kma]
2016278N23300  ,               ,bal152016 ,NICOLE[hurdat_atl] = bal152016[atcf]
2016279N19130  ,               ,bwp222016 ,AERE[jtwc_wp] = AERE[tokyo] = AERE[cma] = AERE[hko] = AERE[kma]
2016287N12131  ,               ,bwp242016 ,SARIKA[jtwc_wp] = SARIKA[tokyo] = SARIKA[cma] = SARIKA[hko] = SARIKA[kma]
2016288N06146  ,               ,bwp252016 ,HAIMA[jtwc_wp] = HAIMA[tokyo] = HAIMA[cma] = HAIMA[hko] = HAIMA[kma]
2016295N13089  ,               ,bio032016 ,KYANT[jtwc_io] = KYANT[newdelhi]
2016296N11262  ,               ,bep202016 ,SEYMOUR[hurdat_epa] = bep202016[atcf]
2016305N10147  ,               ,bwp262016 ,MEARI[jtwc_wp] = MEARI[tokyo] = MEARI[cma] = MEARI[hko] = MEARI[kma]
2016308N13088  ,               ,none      ,UNNAMED[newdelhi]
2016313N11163  ,               ,bwp272016 ,MA-ON[jtwc_wp] = MA-ON[tokyo] = MA-ON[cma] = MA-ON[hko] = MA-ON[kma]
2016315N11171  ,               ,bwp282016 ,TWENTYEIGH[jtwc_wp] = UNNAMED[cma]
2016318N18253  ,               ,bep212016 ,TINA[hurdat_epa] = bep212016[atcf]
2016323N13279  ,               ,multiple  ,OTTO[hurdat_atl] = OTTO[hurdat_epa] = bal162016[atcf] = bep222016[atcf]
2016328N09130  ,               ,bwp292016 ,TOKAGE[jtwc_wp] = TOKAGE[tokyo] = TOKAGE[cma] = TOKAGE[hko] = TOKAGE[kma]
2016335N07088  ,               ,bio042016 ,NADA[jtwc_io] = NADA[newdelhi]
2016341N08092  ,               ,bio052016 ,VARDAH[jtwc_io] = VARDAH[newdelhi] = UNNAMED[newdelhi]
2016347N10110  ,               ,none      ,TD1212[hko]
2016353S11130  ,               ,none      ,UNNAMED[bom]
2016354S15116  ,               ,bsh022017 ,YVETTE[jtwc_sh] = YVETTE[bom]
2016355N07146  ,               ,bwp302016 ,NOCK-TEN[jtwc_wp] = NOCK-TEN[tokyo] = NOCK-TEN[cma] = NOCK-TEN[hko] = NOCK-TEN[kma]
2017008N08128  ,               ,bwp012017 ,ONE[jtwc_wp] = TD0108[hko]
2017026S16127  ,2017025S16128  ,bsh032017 ,THREE[jtwc_sh] = UNNAMED[bom]
2017033S14056  ,               ,bsh042017 ,CARLOS[jtwc_sh] = CARLOS[reunion]
2017043S19040  ,               ,bsh052017 ,DINEO[jtwc_sh] = DINEO[reunion]
2017046S17137  ,               ,bsh062017 ,ALFRED[jtwc_sh] = ALFRED[bom]
2017051S18189  ,               ,bsh072017 ,BART[jtwc_sh] = BART[nadi] = BART[wellington]
2017052S16178  ,               ,bsh082017 ,EIGHT[jtwc_sh]
2017060S09139  ,               ,bsh102017 ,BLANCHE[jtwc_sh] = BLANCHE[bom]
2017061S11063  ,               ,bsh092017 ,ENAWO[jtwc_sh] = ENAWO[reunion]
2017065S14079  ,               ,bsh112017 ,ELEVEN[jtwc_sh] = FERNANDO[reunion]
2017079S13122  ,               ,none      ,UNNAMED[bom]
2017081S10096  ,               ,bsh122017 ,CALEB[jtwc_sh] = CALEB[bom]
2017082S14152  ,               ,bsh132017 ,DEBBIE[jtwc_sh] = DEBBIE[bom]
2017094S10115  ,               ,bsh152017 ,ERNIE[jtwc_sh] = ERNIE[bom]
2017094S17191  ,               ,bsh142017 ,FOURTEEN[jtwc_sh]
2017096S08135  ,2017097S08134  ,none      ,UNNAMED[bom]
2017097S12171  ,               ,bsh162017 ,COOK[jtwc_sh] = COOK[nadi] = COOK[wellington]
2017104N08085  ,               ,bio012017 ,MAARUTHA[jtwc_io] = MAARUTHA[newdelhi]
2017104N11130  ,               ,bwp022017 ,TWO[jtwc_wp] = UNNAMED[cma] = TD0414[hko]
2017106N36310  ,               ,bal012017 ,ARLENE[hurdat_atl] = bal012017[atcf]
2017111S09146  ,               ,bsh172017 ,FRANCES[jtwc_sh] = FRANCES[bom]
2017113N09144  ,               ,bwp032017 ,MUIFA[jtwc_wp] = MUIFA[tokyo] = MUIFA[cma] = MUIFA[hko] = MUIFA[kma]
2017119S08103  ,               ,none      ,GREG[bom]
2017122S13170  ,               ,bsh182017 ,DONNA[jtwc_sh] = DONNA[nadi] = DONNA[wellington]
2017127S18184  ,               ,bsh192017 ,ELLA[jtwc_sh] = ELLA[nadi]
2017130N09269  ,               ,bep012017 ,ADRIAN[hurdat_epa] = bep012017[atcf]
2017147N14087  ,               ,bio022017 ,MORA[jtwc_io] = MORA[newdelhi]
2017152N14262  ,               ,bep022017 ,BEATRIZ[hurdat_epa] = bep022017[atcf]
2017161N13119  ,               ,bwp042017 ,MERBOK[jtwc_wp] = MERBOK[tokyo] = MERBOK[cma] = MERBOK[hko] = MERBOK[kma]
2017163N14265  ,               ,bep032017 ,CALVIN[hurdat_epa] = bep032017[atcf]
2017163N20090  ,               ,none      ,UNNAMED[newdelhi]
2017170N08310  ,               ,bal022017 ,BRET[hurdat_atl] = bal022017[atcf]
2017171N24271  ,               ,bal032017 ,CINDY[hurdat_atl] = bal032017[atcf]
2017175N13264  ,               ,bep042017 ,DORA[hurdat_epa] = bep042017[atcf]
2017182N15132  ,               ,bwp052017 ,NANMADOL[jtwc_wp] = NANMADOL[tokyo] = NANMADOL[cma] = NANMADOL[hko] = NANMADOL[kma]
2017187N12324  ,               ,bal042017 ,FOUR[hurdat_atl] = bal042017[atcf]
2017189N11250  ,               ,bep052017 ,EUGENE[hurdat_epa] = bep052017[atcf]
2017193N12252  ,               ,bep062017 ,FERNANDA[hurdat_epa] = bep062017[atcf]
2017195N16114  ,               ,bwp062017 ,TALAS[jtwc_wp] = TALAS[tokyo] = TALAS[cma] = TALAS[hko] = TALAS[kma]
2017198N10312  ,               ,bal052017 ,DON[hurdat_atl] = bal052017[atcf]
2017198N13245  ,               ,bep082017 ,EIGHT[hurdat_epa] = bep082017[atcf]
2017199N14255  ,               ,bep072017 ,GREG[hurdat_epa] = bep072017[atcf]
2017199N19086  ,               ,none      ,UNNAMED[newdelhi]
2017200N26162  ,               ,bwp072017 ,NORU[jtwc_wp] = NORU[tokyo] = NORU[cma] = NORU[hko] = NORU[kma]
2017201N23178  ,               ,bwp092017 ,KULAP[jtwc_wp] = KULAP[tokyo] = KULAP[cma] = KULAP[hko] = KULAP[kma]
2017202N08274  ,               ,bep092017 ,HILARY[hurdat_epa] = bep092017[atcf]
2017202N16116  ,               ,bwp082017 ,SONCA[jtwc_wp] = SONCA[tokyo] = SONCA[cma] = SONCA[hko] = SONCA[kma]
2017202N19124  ,               ,bwp102017 ,ROKE[jtwc_wp] = ROKE[tokyo] = ROKE[cma] = ROKE[hko] = ROKE[kma]
2017203N14248  ,               ,bep102017 ,IRWIN[hurdat_epa] = bep102017[atcf]
2017206N13129  ,               ,bwp112017 ,NESAT[jtwc_wp] = NESAT[tokyo] = NESAT[cma] = NESAT[hko] = NESAT[kma]
2017207N24085  ,               ,none      ,UNNAMED[newdelhi]
2017209N19118  ,               ,bwp122017 ,HAITANG[jtwc_wp] = HAITANG[tokyo] = HAITANG[cma] = HAITANG[hko] = HAITANG[kma]
2017212N27158  ,               ,bwp132017 ,NALGAE[jtwc_wp] = NALGAE[tokyo] = NALGAE[cma] = NALGAE[hko] = NALGAE[kma]
2017212N28275  ,               ,bal062017 ,EMILY[hurdat_atl] = bal062017[atcf]
2017216N16254  ,               ,bep112017 ,ELEVEN[hurdat_epa] = bep112017[atcf]
2017219N16279  ,               ,bal072017 ,FRANKLIN[hurdat_atl] = bal072017[atcf]
2017223N16172  ,               ,bwp142017 ,BANYAN[jtwc_wp] = BANYAN[tokyo] = BANYAN[cma] = BANYAN[hko] = BANYAN[kma]
2017224N19253  ,               ,bep122017 ,JOVA[hurdat_epa] = bep122017[atcf]
2017224N22293  ,               ,bal082017 ,GERT[hurdat_atl] = bal082017[atcf]
2017228N14314  ,               ,bal092017 ,HARVEY[hurdat_atl] = bal092017[atcf]
2017230N13249  ,               ,bep132017 ,KENNETH[hurdat_epa] = bep132017[atcf]
2017232N19130  ,               ,bwp152017 ,HATO[jtwc_wp] = HATO[tokyo] = HATO[cma] = HATO[hko] = HATO[kma]
2017236N15129  ,               ,bwp162017 ,PAKHAR[jtwc_wp] = PAKHAR[tokyo] = PAKHAR[cma] = PAKHAR[hko] = PAKHAR[kma]
